tempo,rootlocus,referencia,bode
13528,13321,13528,13273
13529,13322,13529,13274
13530,13323,13530,13275
13531,13324,13531,13276
13532,13325,13532,13277
13533,13326,13533,13278
13534,13327,13534,13279
13535,13328,13535,13280
13536,13329,13536,13281
13537,13330,13537,13282
13538,13331,13538,13283
13539,13332,13539,13284
13540,13333,13540,13285
13541,13334,13541,13286
13542,13335,13542,13287
13543,13336,13543,13288
13544,13337,13544,13289
13545,13338,13545,13290
13546,13339,13546,13291
13547,13340,13547,13292
13548,13341,13548,13293
13549,13342,13549,13294
13550,13343,13550,13295
13551,13344,13551,13296
13552,13345,13552,13297
13553,13346,13553,13298
13554,13347,13554,13299
13555,13348,13555,13300
13556,13349,13556,13301
13557,13350,13557,13302
13558,13351,13558,13304
13559,13353,13559,13305
13560,13354,13560,13306
13561,13355,13561,13307
13562,13356,13562,13308
13563,13357,13563,13309
13564,13358,13564,13310
13565,13359,13565,13311
13566,13360,13566,13312
13567,13361,13567,13313
13568,13362,13568,13314
13569,13363,13569,13315
13570,13364,13570,13316
13571,13365,13571,13317
13572,13366,13572,13318
13573,13367,13573,13319
13574,13368,13574,13320
13575,13369,13575,13321
13576,13370,13576,13322
13577,13371,13577,13323
13578,13372,13578,13324
13579,13373,13579,13325
13580,13374,13580,13326
13581,13375,13581,13327
13582,13376,13582,13328
13583,13377,13583,13329
13584,13378,13584,13330
13585,13379,13585,13331
13586,13380,13586,13332
13587,13381,13587,13333
13588,13382,13588,13334
13589,13383,13589,13335
13590,13384,13590,13336
13591,13385,13591,13337
13592,13386,13592,13338
13593,13387,13593,13339
13594,13388,13594,13340
13595,13389,13595,13341
13596,13390,13596,13342
13597,13391,13597,13343
13598,13392,13598,13344
13599,13393,13599,13345
13600,13394,13600,13346
13601,13395,13601,13347
13602,13396,13602,13349
13603,13397,13603,13350
13604,13398,13604,13351
13605,13399,13605,13352
13606,13400,13606,13353
13607,13401,13607,13354
13608,13402,13608,13355
13609,13403,13609,13356
13610,13404,13610,13357
13611,13405,13611,13358
13612,13406,13612,13359
13613,13407,13613,13360
13614,13408,13614,13361
13615,13409,13615,13362
13616,13410,13616,13363
13617,13411,13617,13364
13618,13412,13618,13365
13619,13413,13619,13366
13620,13414,13620,13367
13621,13415,13621,13368
13622,13416,13622,13369
13623,13417,13623,13370
13624,13418,13624,13371
13625,13420,13625,13372
13626,13421,13626,13373
13627,13422,13627,13374
13628,13423,13628,13375
13629,13424,13629,13376
13630,13425,13630,13377
13631,13426,13631,13378
13632,13427,13632,13379
13633,13428,13633,13380
13634,13429,13634,13381
13635,13430,13635,13382
13636,13431,13636,13383
13637,13432,13637,13384
13638,13433,13638,13385
13639,13434,13639,13386
13640,13435,13640,13387
13641,13436,13641,13388
13642,13437,13642,13389
13643,13438,13643,13390
13644,13439,13644,13391
13645,13440,13645,13392
13646,13441,13646,13393
13647,13442,13647,13395
13648,13443,13648,13396
13649,13444,13649,13397
13650,13445,13650,13398
13651,13446,13651,13399
13652,13447,13652,13400
13653,13448,13653,13401
13654,13449,13654,13402
13655,13450,13655,13403
13656,13451,13656,13404
13657,13452,13657,13405
13658,13453,13658,13406
13659,13454,13659,13407
13660,13455,13660,13408
13661,13456,13661,13409
13662,13457,13662,13410
13663,13458,13663,13411
13664,13459,13664,13412
13665,13460,13665,13413
13666,13461,13666,13414
13667,13462,13667,13415
13668,13463,13668,13416
13669,13464,13669,13417
13670,13465,13670,13418
13671,13466,13671,13419
13672,13467,13672,13420
13673,13468,13673,13421
13674,13469,13674,13422
13675,13470,13675,13423
13676,13471,13676,13424
13677,13472,13677,13425
13678,13473,13678,13426
13679,13474,13679,13427
13680,13475,13680,13428
13681,13476,13681,13429
13682,13477,13682,13430
13683,13478,13683,13431
13684,13479,13684,13432
13685,13480,13685,13433
13686,13481,13686,13434
13687,13482,13687,13435
13688,13483,13688,13436
13689,13484,13689,13437
13690,13485,13690,13438
13691,13487,13691,13440
13692,13488,13692,13441
13693,13489,13693,13442
13694,13490,13694,13443
13695,13491,13695,13444
13696,13492,13696,13445
13697,13493,13697,13446
13698,13494,13698,13447
13699,13495,13699,13448
13700,13496,13700,13449
13701,13497,13701,13450
13702,13498,13702,13451
13703,13499,13703,13452
13704,13500,13704,13453
13705,13501,13705,13454
13706,13502,13706,13455
13707,13503,13707,13456
13708,13504,13708,13457
13709,13505,13709,13458
13710,13506,13710,13459
13711,13507,13711,13460
13712,13508,13712,13461
13713,13509,13713,13462
13714,13510,13714,13463
13715,13511,13715,13464
13716,13512,13716,13465
13717,13513,13717,13466
13718,13514,13718,13467
13719,13515,13719,13468
13720,13516,13720,13469
13721,13517,13721,13470
13722,13518,13722,13471
13723,13519,13723,13472
13724,13520,13724,13473
13725,13521,13725,13474
13726,13522,13726,13475
13727,13523,13727,13476
13728,13524,13728,13477
13729,13525,13729,13478
13730,13526,13730,13479
13731,13527,13731,13480
13732,13528,13732,13481
13733,13529,13733,13482
13734,13530,13734,13483
13735,13531,13735,13484
13736,13532,13736,13486
13737,13533,13737,13487
13738,13534,13738,13488
13739,13535,13739,13489
13740,13536,13740,13490
13741,13537,13741,13491
13742,13538,13742,13492
13743,13539,13743,13493
13744,13540,13744,13494
13745,13541,13745,13495
13746,13542,13746,13496
13747,13543,13747,13497
13748,13544,13748,13498
13749,13545,13749,13499
13750,13546,13750,13500
13751,13547,13751,13501
13752,13548,13752,13502
13753,13549,13753,13503
13754,13550,13754,13504
13755,13551,13755,13505
13756,13552,13756,13506
13757,13554,13757,13507
13758,13555,13758,13508
13759,13556,13759,13509
13760,13557,13760,13510
13761,13558,13761,13511
13762,13559,13762,13512
13763,13560,13763,13513
13764,13561,13764,13514
13765,13562,13765,13515
13766,13563,13766,13516
13767,13564,13767,13517
13768,13565,13768,13518
13769,13566,13769,13519
13770,13567,13770,13520
13771,13568,13771,13521
13772,13569,13772,13522
13773,13570,13773,13523
13774,13571,13774,13524
13775,13572,13775,13525
13776,13573,13776,13526
13777,13574,13777,13527
13778,13575,13778,13528
13779,13576,13779,13529
13780,13577,13780,13530
13781,13578,13781,13532
13782,13579,13782,13533
13783,13580,13783,13534
13784,13581,13784,13535
13785,13582,13785,13536
13786,13583,13786,13537
13787,13584,13787,13538
13788,13585,13788,13539
13789,13586,13789,13540
13790,13587,13790,13541
13791,13588,13791,13542
13792,13589,13792,13543
13793,13590,13793,13544
13794,13591,13794,13545
13795,13592,13795,13546
13796,13593,13796,13547
13797,13594,13797,13548
13798,13595,13798,13549
13799,13596,13799,13550
13800,13597,13800,13551
13801,13598,13801,13552
13802,13599,13802,13553
13803,13600,13803,13554
13804,13601,13804,13555
13805,13602,13805,13556
13806,13603,13806,13557
13807,13604,13807,13558
13808,13605,13808,13559
13809,13606,13809,13560
13810,13607,13810,13561
13811,13608,13811,13562
13812,13609,13812,13563
13813,13610,13813,13564
13814,13611,13814,13565
13815,13612,13815,13566
13816,13613,13816,13567
13817,13614,13817,13568
13818,13615,13818,13569
13819,13616,13819,13570
13820,13617,13820,13571
13821,13618,13821,13572
13822,13619,13822,13573
13823,13620,13823,13574
13824,13621,13824,13575
13825,13623,13825,13576
13826,13624,13826,13577
13827,13625,13827,13579
13828,13626,13828,13580
13829,13627,13829,13581
13830,13628,13830,13582
13831,13629,13831,13583
13832,13630,13832,13584
13833,13631,13833,13585
13834,13632,13834,13586
13835,13633,13835,13587
13836,13634,13836,13588
13837,13635,13837,13589
13838,13636,13838,13590
13839,13637,13839,13591
13840,13638,13840,13592
13841,13639,13841,13593
13842,13640,13842,13594
13843,13641,13843,13595
13844,13642,13844,13596
13845,13643,13845,13597
13846,13644,13846,13598
13847,13645,13847,13599
13848,13646,13848,13600
13849,13647,13849,13601
13850,13648,13850,13602
13851,13649,13851,13603
13852,13650,13852,13604
13853,13651,13853,13605
13854,13652,13854,13606
13855,13653,13855,13607
13856,13654,13856,13608
13857,13655,13857,13609
13858,13656,13858,13610
13859,13657,13859,13611
13860,13658,13860,13612
13861,13659,13861,13613
13862,13660,13862,13614
13863,13661,13863,13615
13864,13662,13864,13616
13865,13663,13865,13617
13866,13664,13866,13618
13867,13665,13867,13619
13868,13666,13868,13620
13869,13667,13869,13621
13870,13668,13870,13622
13871,13669,13871,13623
13872,13670,13872,13625
13873,13671,13873,13626
13874,13672,13874,13627
13875,13673,13875,13628
13876,13674,13876,13629
13877,13675,13877,13630
13878,13676,13878,13631
13879,13677,13879,13632
13880,13678,13880,13633
13881,13679,13881,13634
13882,13680,13882,13635
13883,13681,13883,13636
13884,13682,13884,13637
13885,13683,13885,13638
13886,13684,13886,13639
13887,13685,13887,13640
13888,13686,13888,13641
13889,13687,13889,13642
13890,13688,13890,13643
13891,13689,13891,13644
13892,13691,13892,13645
13893,13692,13893,13646
13894,13693,13894,13647
13895,13694,13895,13648
13896,13695,13896,13649
13897,13696,13897,13650
13898,13697,13898,13651
13899,13698,13899,13652
13900,13699,13900,13653
13901,13700,13901,13654
13902,13701,13902,13655
13903,13702,13903,13656
13904,13703,13904,13657
13905,13704,13905,13658
13906,13705,13906,13659
13907,13706,13907,13660
13908,13707,13908,13661
13909,13708,13909,13662
13910,13709,13910,13663
13911,13710,13911,13664
13912,13711,13912,13665
13913,13712,13913,13666
13914,13713,13914,13667
13915,13714,13915,13668
13916,13715,13916,13669
13917,13716,13917,13670
13918,13717,13918,13672
13919,13718,13919,13673
13920,13719,13920,13674
13921,13720,13921,13675
13922,13721,13922,13676
13923,13722,13923,13677
13924,13723,13924,13678
13925,13724,13925,13679
13926,13725,13926,13680
13927,13726,13927,13681
13928,13727,13928,13682
13929,13728,13929,13683
13930,13729,13930,13684
13931,13730,13931,13685
13932,13731,13932,13686
13933,13732,13933,13687
13934,13733,13934,13688
13935,13734,13935,13689
13936,13735,13936,13690
13937,13736,13937,13691
13938,13737,13938,13692
13939,13738,13939,13693
13940,13739,13940,13694
13941,13740,13941,13695
13942,13741,13942,13696
13943,13742,13943,13697
13944,13743,13944,13698
13945,13744,13945,13699
13946,13745,13946,13700
13947,13746,13947,13701
13948,13747,13948,13702
13949,13748,13949,13703
13950,13749,13950,13704
13951,13750,13951,13705
13952,13751,13952,13706
13953,13752,13953,13707
13954,13753,13954,13708
13955,13754,13955,13709
13956,13755,13956,13710
13957,13756,13957,13711
13958,13757,13958,13712
13959,13758,13959,13713
13960,13760,13960,13714
13961,13761,13961,13715
13962,13762,13962,13716
13963,13763,13963,13717
13964,13764,13964,13719
13965,13765,13965,13720
13966,13766,13966,13721
13967,13767,13967,13722
13968,13768,13968,13723
13969,13769,13969,13724
13970,13770,13970,13725
13971,13771,13971,13726
13972,13772,13972,13727
13973,13773,13973,13728
13974,13774,13974,13729
13975,13775,13975,13730
13976,13776,13976,13731
13977,13777,13977,13732
13978,13778,13978,13733
13979,13779,13979,13734
13980,13780,13980,13735
13981,13781,13981,13736
13982,13782,13982,13737
13983,13783,13983,13738
13984,13784,13984,13739
13985,13785,13985,13740
13986,13786,13986,13741
13987,13787,13987,13742
13988,13788,13988,13743
13989,13789,13989,13744
13990,13790,13990,13745
13991,13791,13991,13746
13992,13792,13992,13747
13993,13793,13993,13748
13994,13794,13994,13749
13995,13795,13995,13750
13996,13796,13996,13751
13997,13797,13997,13752
13998,13798,13998,13753
13999,13799,13999,13754
14000,13800,14000,13755
14001,13801,14001,13756
14002,13802,14002,13757
14003,13803,14003,13758
14004,13804,14004,13759
14005,13805,14005,13760
14006,13806,14006,13761
14007,13807,14007,13762
14008,13808,14008,13763
14009,13809,14009,13764
14010,13810,14010,13766
14011,13811,14011,13767
14012,13812,14012,13768
14013,13813,14013,13769
14014,13814,14014,13770
14015,13815,14015,13771
14016,13816,14016,13772
14017,13817,14017,13773
14018,13818,14018,13774
14019,13819,14019,13775
14020,13820,14020,13776
14021,13821,14021,13777
14022,13822,14022,13778
14023,13823,14023,13779
14024,13824,14024,13780
14025,13825,14025,13781
14026,13826,14026,13782
14027,13827,14027,13783
14028,13828,14028,13784
14029,13830,14029,13785
14030,13831,14030,13786
14031,13832,14031,13787
14032,13833,14032,13788
14033,13834,14033,13789
14034,13835,14034,13790
14035,13836,14035,13791
14036,13837,14036,13792
14037,13838,14037,13793
14038,13839,14038,13794
14039,13840,14039,13795
14040,13841,14040,13796
14041,13842,14041,13797
14042,13843,14042,13798
14043,13844,14043,13799
14044,13845,14044,13800
14045,13846,14045,13801
14046,13847,14046,13802
14047,13848,14047,13803
14048,13849,14048,13804
14049,13850,14049,13805
14050,13851,14050,13806
14051,13852,14051,13807
14052,13853,14052,13808
14053,13854,14053,13809
14054,13855,14054,13810
14055,13856,14055,13811
14056,13857,14056,13812
14057,13858,14057,13814
14058,13859,14058,13815
14059,13860,14059,13816
14060,13861,14060,13817
14061,13862,14061,13818
14062,13863,14062,13819
14063,13864,14063,13820
14064,13865,14064,13821
14065,13866,14065,13822
14066,13867,14066,13823
14067,13868,14067,13824
14068,13869,14068,13825
14069,13870,14069,13826
14070,13871,14070,13827
14071,13872,14071,13828
14072,13873,14072,13829
14073,13874,14073,13830
14074,13875,14074,13831
14075,13876,14075,13832
14076,13877,14076,13833
14077,13878,14077,13834
14078,13879,14078,13835
14079,13880,14079,13836
14080,13881,14080,13837
14081,13882,14081,13838
14082,13883,14082,13839
14083,13884,14083,13840
14084,13885,14084,13841
14085,13886,14085,13842
14086,13887,14086,13843
14087,13888,14087,13844
14088,13889,14088,13845
14089,13890,14089,13846
14090,13891,14090,13847
14091,13892,14091,13848
14092,13893,14092,13849
14093,13894,14093,13850
14094,13895,14094,13851
14095,13896,14095,13852
14096,13897,14096,13853
14097,13898,14097,13854
14098,13900,14098,13855
14099,13901,14099,13856
14100,13902,14100,13857
14101,13903,14101,13858
14102,13904,14102,13859
14103,13905,14103,13860
14104,13906,14104,13862
14105,13907,14105,13863
14106,13908,14106,13864
14107,13909,14107,13865
14108,13910,14108,13866
14109,13911,14109,13867
14110,13912,14110,13868
14111,13913,14111,13869
14112,13914,14112,13870
14113,13915,14113,13871
14114,13916,14114,13872
14115,13917,14115,13873
14116,13918,14116,13874
14117,13919,14117,13875
14118,13920,14118,13876
14119,13921,14119,13877
14120,13922,14120,13878
14121,13923,14121,13879
14122,13924,14122,13880
14123,13925,14123,13881
14124,13926,14124,13882
14125,13927,14125,13883
14126,13928,14126,13884
14127,13929,14127,13885
14128,13930,14128,13886
14129,13931,14129,13887
14130,13932,14130,13888
14131,13933,14131,13889
14132,13934,14132,13890
14133,13935,14133,13891
14134,13936,14134,13892
14135,13937,14135,13893
14136,13938,14136,13894
14137,13939,14137,13895
14138,13940,14138,13896
14139,13941,14139,13897
14140,13942,14140,13898
14141,13943,14141,13899
14142,13944,14142,13900
14143,13945,14143,13901
14144,13946,14144,13902
14145,13947,14145,13903
14146,13948,14146,13904
14147,13949,14147,13905
14148,13950,14148,13906
14149,13951,14149,13907
14150,13952,14150,13908
14151,13953,14151,13910
14152,13954,14152,13911
14153,13955,14153,13912
14154,13956,14154,13913
14155,13957,14155,13914
14156,13958,14156,13915
14157,13959,14157,13916
14158,13960,14158,13917
14159,13961,14159,13918
14160,13962,14160,13919
14161,13963,14161,13920
14162,13964,14162,13921
14163,13965,14163,13922
14164,13966,14164,13923
14165,13967,14165,13924
14166,13968,14166,13925
14167,13969,14167,13926
14168,13971,14168,13927
14169,13972,14169,13928
14170,13973,14170,13929
14171,13974,14171,13930
14172,13975,14172,13931
14173,13976,14173,13932
14174,13977,14174,13933
14175,13978,14175,13934
14176,13979,14176,13935
14177,13980,14177,13936
14178,13981,14178,13937
14179,13982,14179,13938
14180,13983,14180,13939
14181,13984,14181,13940
14182,13985,14182,13941
14183,13986,14183,13942
14184,13987,14184,13943
14185,13988,14185,13944
14186,13989,14186,13945
14187,13990,14187,13946
14188,13991,14188,13947
14189,13992,14189,13948
14190,13993,14190,13949
14191,13994,14191,13950
14192,13995,14192,13951
14193,13996,14193,13952
14194,13997,14194,13953
14195,13998,14195,13954
14196,13999,14196,13955
14197,14000,14197,13956
14198,14001,14198,13958
14199,14002,14199,13959
14200,14003,14200,13960
14201,14004,14201,13961
14202,14005,14202,13962
14203,14006,14203,13963
14204,14007,14204,13964
14205,14008,14205,13965
14206,14009,14206,13966
14207,14010,14207,13967
14208,14011,14208,13968
14209,14012,14209,13969
14210,14013,14210,13970
14211,14014,14211,13971
14212,14015,14212,13972
14213,14016,14213,13973
14214,14017,14214,13974
14215,14018,14215,13975
14216,14019,14216,13976
14217,14020,14217,13977
14218,14021,14218,13978
14219,14022,14219,13979
14220,14023,14220,13980
14221,14024,14221,13981
14222,14025,14222,13982
14223,14026,14223,13983
14224,14027,14224,13984
14225,14028,14225,13985
14226,14029,14226,13986
14227,14030,14227,13987
14228,14031,14228,13988
14229,14032,14229,13989
14230,14033,14230,13990
14231,14034,14231,13991
14232,14035,14232,13992
14233,14036,14233,13993
14234,14037,14234,13994
14235,14038,14235,13995
14236,14039,14236,13996
14237,14040,14237,13997
