tempo,kirootlocus,kibode,kiatrasobode,kiatrasorootlocus
3724.7,0.97567,0.9635,0.96345,0.97562
3724.8,0.97566,0.9635,0.96345,0.97562
3724.9,0.97566,0.9635,0.96346,0.97562
3725,0.97566,0.96351,0.96346,0.97561
3725.1,0.97566,0.96351,0.96346,0.97561
3725.2,0.97566,0.96351,0.96346,0.97561
3725.3,0.97565,0.96351,0.96347,0.97561
3725.4,0.97565,0.96352,0.96347,0.97561
3725.5,0.97565,0.96352,0.96347,0.9756
3725.6,0.97565,0.96352,0.96347,0.9756
3725.7,0.97565,0.96352,0.96348,0.9756
3725.8,0.97565,0.96352,0.96348,0.9756
3725.9,0.97564,0.96353,0.96348,0.9756
3726,0.97564,0.96353,0.96348,0.9756
3726.1,0.97564,0.96353,0.96348,0.97559
3726.2,0.97564,0.96353,0.96349,0.97559
3726.3,0.97564,0.96354,0.96349,0.97559
3726.4,0.97563,0.96354,0.96349,0.97559
3726.5,0.97563,0.96354,0.96349,0.97559
3726.6,0.97563,0.96354,0.9635,0.97558
3726.7,0.97563,0.96354,0.9635,0.97558
3726.8,0.97563,0.96355,0.9635,0.97558
3726.9,0.97563,0.96355,0.9635,0.97558
3727,0.97562,0.96355,0.96351,0.97558
3727.1,0.97562,0.96355,0.96351,0.97558
3727.2,0.97562,0.96356,0.96351,0.97557
3727.3,0.97562,0.96356,0.96351,0.97557
3727.4,0.97562,0.96356,0.96351,0.97557
3727.5,0.97561,0.96356,0.96352,0.97557
3727.6,0.97561,0.96357,0.96352,0.97557
3727.7,0.97561,0.96357,0.96352,0.97557
3727.8,0.97561,0.96357,0.96352,0.97556
3727.9,0.97561,0.96357,0.96353,0.97556
3728,0.97561,0.96357,0.96353,0.97556
3728.1,0.9756,0.96358,0.96353,0.97556
3728.2,0.9756,0.96358,0.96353,0.97556
3728.3,0.9756,0.96358,0.96354,0.97555
3728.4,0.9756,0.96358,0.96354,0.97555
3728.5,0.9756,0.96359,0.96354,0.97555
3728.6,0.9756,0.96359,0.96354,0.97555
3728.7,0.97559,0.96359,0.96354,0.97555
3728.8,0.97559,0.96359,0.96355,0.97555
3728.9,0.97559,0.9636,0.96355,0.97554
3729,0.97559,0.9636,0.96355,0.97554
3729.1,0.97559,0.9636,0.96355,0.97554
3729.2,0.97558,0.9636,0.96356,0.97554
3729.3,0.97558,0.9636,0.96356,0.97554
3729.4,0.97558,0.96361,0.96356,0.97554
3729.5,0.97558,0.96361,0.96356,0.97553
3729.6,0.97558,0.96361,0.96357,0.97553
3729.7,0.97558,0.96361,0.96357,0.97553
3729.8,0.97557,0.96362,0.96357,0.97553
3729.9,0.97557,0.96362,0.96357,0.97553
3730,0.97557,0.96362,0.96357,0.97552
3730.1,0.97557,0.96362,0.96358,0.97552
3730.2,0.97557,0.96363,0.96358,0.97552
3730.3,0.97557,0.96363,0.96358,0.97552
3730.4,0.97556,0.96363,0.96358,0.97552
3730.5,0.97556,0.96363,0.96359,0.97552
3730.6,0.97556,0.96363,0.96359,0.97551
3730.7,0.97556,0.96364,0.96359,0.97551
3730.8,0.97556,0.96364,0.96359,0.97551
3730.9,0.97555,0.96364,0.9636,0.97551
3731,0.97555,0.96364,0.9636,0.97551
3731.1,0.97555,0.96365,0.9636,0.97551
3731.2,0.97555,0.96365,0.9636,0.9755
3731.3,0.97555,0.96365,0.9636,0.9755
3731.4,0.97555,0.96365,0.96361,0.9755
3731.5,0.97554,0.96366,0.96361,0.9755
3731.6,0.97554,0.96366,0.96361,0.9755
3731.7,0.97554,0.96366,0.96361,0.9755
3731.8,0.97554,0.96366,0.96362,0.97549
3731.9,0.97554,0.96367,0.96362,0.97549
3732,0.97554,0.96367,0.96362,0.97549
3732.1,0.97553,0.96367,0.96362,0.97549
3732.2,0.97553,0.96367,0.96363,0.97549
3732.3,0.97553,0.96367,0.96363,0.97549
3732.4,0.97553,0.96368,0.96363,0.97548
3732.5,0.97553,0.96368,0.96363,0.97548
3732.6,0.97553,0.96368,0.96364,0.97548
3732.7,0.97552,0.96368,0.96364,0.97548
3732.8,0.97552,0.96369,0.96364,0.97548
3732.9,0.97552,0.96369,0.96364,0.97547
3733,0.97552,0.96369,0.96365,0.97547
3733.1,0.97552,0.96369,0.96365,0.97547
3733.2,0.97552,0.9637,0.96365,0.97547
3733.3,0.97551,0.9637,0.96365,0.97547
3733.4,0.97551,0.9637,0.96365,0.97547
3733.5,0.97551,0.9637,0.96366,0.97546
3733.6,0.97551,0.9637,0.96366,0.97546
3733.7,0.97551,0.96371,0.96366,0.97546
3733.8,0.97551,0.96371,0.96366,0.97546
3733.9,0.9755,0.96371,0.96367,0.97546
3734,0.9755,0.96371,0.96367,0.97546
3734.1,0.9755,0.96372,0.96367,0.97545
3734.2,0.9755,0.96372,0.96367,0.97545
3734.3,0.9755,0.96372,0.96368,0.97545
3734.4,0.97549,0.96372,0.96368,0.97545
3734.5,0.97549,0.96373,0.96368,0.97545
3734.6,0.97549,0.96373,0.96368,0.97545
3734.7,0.97549,0.96373,0.96369,0.97544
3734.8,0.97549,0.96373,0.96369,0.97544
3734.9,0.97549,0.96374,0.96369,0.97544
3735,0.97548,0.96374,0.96369,0.97544
3735.1,0.97548,0.96374,0.96369,0.97544
3735.2,0.97548,0.96374,0.9637,0.97544
3735.3,0.97548,0.96375,0.9637,0.97543
3735.4,0.97548,0.96375,0.9637,0.97543
3735.5,0.97548,0.96375,0.9637,0.97543
3735.6,0.97547,0.96375,0.96371,0.97543
3735.7,0.97547,0.96375,0.96371,0.97543
3735.8,0.97547,0.96376,0.96371,0.97543
3735.9,0.97547,0.96376,0.96371,0.97542
3736,0.97547,0.96376,0.96372,0.97542
3736.1,0.97547,0.96376,0.96372,0.97542
3736.2,0.97546,0.96377,0.96372,0.97542
3736.3,0.97546,0.96377,0.96372,0.97542
3736.4,0.97546,0.96377,0.96373,0.97542
3736.5,0.97546,0.96377,0.96373,0.97541
3736.6,0.97546,0.96378,0.96373,0.97541
3736.7,0.97546,0.96378,0.96373,0.97541
3736.8,0.97545,0.96378,0.96374,0.97541
3736.9,0.97545,0.96378,0.96374,0.97541
3737,0.97545,0.96379,0.96374,0.97541
3737.1,0.97545,0.96379,0.96374,0.9754
3737.2,0.97545,0.96379,0.96375,0.9754
3737.3,0.97545,0.96379,0.96375,0.9754
3737.4,0.97544,0.9638,0.96375,0.9754
3737.5,0.97544,0.9638,0.96375,0.9754
3737.6,0.97544,0.9638,0.96375,0.9754
3737.7,0.97544,0.9638,0.96376,0.97539
3737.8,0.97544,0.9638,0.96376,0.97539
3737.9,0.97544,0.96381,0.96376,0.97539
3738,0.97543,0.96381,0.96376,0.97539
3738.1,0.97543,0.96381,0.96377,0.97539
3738.2,0.97543,0.96381,0.96377,0.97539
3738.3,0.97543,0.96382,0.96377,0.97538
3738.4,0.97543,0.96382,0.96377,0.97538
3738.5,0.97543,0.96382,0.96378,0.97538
3738.6,0.97542,0.96382,0.96378,0.97538
3738.7,0.97542,0.96383,0.96378,0.97538
3738.8,0.97542,0.96383,0.96378,0.97538
3738.9,0.97542,0.96383,0.96379,0.97537
3739,0.97542,0.96383,0.96379,0.97537
3739.1,0.97542,0.96384,0.96379,0.97537
3739.2,0.97541,0.96384,0.96379,0.97537
3739.3,0.97541,0.96384,0.9638,0.97537
3739.4,0.97541,0.96384,0.9638,0.97537
3739.5,0.97541,0.96385,0.9638,0.97536
3739.6,0.97541,0.96385,0.9638,0.97536
3739.7,0.97541,0.96385,0.96381,0.97536
3739.8,0.9754,0.96385,0.96381,0.97536
3739.9,0.9754,0.96386,0.96381,0.97536
3740,0.9754,0.96386,0.96381,0.97536
3740.1,0.9754,0.96386,0.96382,0.97535
3740.2,0.9754,0.96386,0.96382,0.97535
3740.3,0.9754,0.96387,0.96382,0.97535
3740.4,0.9754,0.96387,0.96382,0.97535
3740.5,0.97539,0.96387,0.96383,0.97535
3740.6,0.97539,0.96387,0.96383,0.97535
3740.7,0.97539,0.96388,0.96383,0.97535
3740.8,0.97539,0.96388,0.96383,0.97534
3740.9,0.97539,0.96388,0.96384,0.97534
3741,0.97539,0.96388,0.96384,0.97534
3741.1,0.97538,0.96388,0.96384,0.97534
3741.2,0.97538,0.96389,0.96384,0.97534
3741.3,0.97538,0.96389,0.96384,0.97534
3741.4,0.97538,0.96389,0.96385,0.97533
3741.5,0.97538,0.96389,0.96385,0.97533
3741.6,0.97538,0.9639,0.96385,0.97533
3741.7,0.97537,0.9639,0.96385,0.97533
3741.8,0.97537,0.9639,0.96386,0.97533
3741.9,0.97537,0.9639,0.96386,0.97533
3742,0.97537,0.96391,0.96386,0.97532
3742.1,0.97537,0.96391,0.96386,0.97532
3742.2,0.97537,0.96391,0.96387,0.97532
3742.3,0.97536,0.96391,0.96387,0.97532
3742.4,0.97536,0.96392,0.96387,0.97532
3742.5,0.97536,0.96392,0.96387,0.97532
3742.6,0.97536,0.96392,0.96388,0.97531
3742.7,0.97536,0.96392,0.96388,0.97531
3742.8,0.97536,0.96393,0.96388,0.97531
3742.9,0.97535,0.96393,0.96388,0.97531
3743,0.97535,0.96393,0.96389,0.97531
3743.1,0.97535,0.96393,0.96389,0.97531
3743.2,0.97535,0.96394,0.96389,0.97531
3743.3,0.97535,0.96394,0.96389,0.9753
3743.4,0.97535,0.96394,0.9639,0.9753
3743.5,0.97535,0.96394,0.9639,0.9753
3743.6,0.97534,0.96395,0.9639,0.9753
3743.7,0.97534,0.96395,0.9639,0.9753
3743.8,0.97534,0.96395,0.96391,0.9753
3743.9,0.97534,0.96395,0.96391,0.97529
3744,0.97534,0.96396,0.96391,0.97529
3744.1,0.97534,0.96396,0.96391,0.97529
3744.2,0.97533,0.96396,0.96392,0.97529
3744.3,0.97533,0.96396,0.96392,0.97529
3744.4,0.97533,0.96397,0.96392,0.97529
3744.5,0.97533,0.96397,0.96392,0.97528
3744.6,0.97533,0.96397,0.96393,0.97528
3744.7,0.97533,0.96397,0.96393,0.97528
3744.8,0.97532,0.96398,0.96393,0.97528
3744.9,0.97532,0.96398,0.96393,0.97528
3745,0.97532,0.96398,0.96394,0.97528
3745.1,0.97532,0.96398,0.96394,0.97528
3745.2,0.97532,0.96399,0.96394,0.97527
3745.3,0.97532,0.96399,0.96394,0.97527
3745.4,0.97532,0.96399,0.96395,0.97527
3745.5,0.97531,0.96399,0.96395,0.97527
3745.6,0.97531,0.964,0.96395,0.97527
3745.7,0.97531,0.964,0.96395,0.97527
3745.8,0.97531,0.964,0.96396,0.97526
3745.9,0.97531,0.964,0.96396,0.97526
3746,0.97531,0.96401,0.96396,0.97526
3746.1,0.9753,0.96401,0.96396,0.97526
3746.2,0.9753,0.96401,0.96397,0.97526
3746.3,0.9753,0.96401,0.96397,0.97526
3746.4,0.9753,0.96402,0.96397,0.97526
3746.5,0.9753,0.96402,0.96397,0.97525
3746.6,0.9753,0.96402,0.96398,0.97525
3746.7,0.9753,0.96402,0.96398,0.97525
3746.8,0.97529,0.96403,0.96398,0.97525
3746.9,0.97529,0.96403,0.96398,0.97525
3747,0.97529,0.96403,0.96399,0.97525
3747.1,0.97529,0.96403,0.96399,0.97524
3747.2,0.97529,0.96404,0.96399,0.97524
3747.3,0.97529,0.96404,0.96399,0.97524
3747.4,0.97528,0.96404,0.964,0.97524
3747.5,0.97528,0.96404,0.964,0.97524
3747.6,0.97528,0.96405,0.964,0.97524
3747.7,0.97528,0.96405,0.964,0.97524
3747.8,0.97528,0.96405,0.96401,0.97523
3747.9,0.97528,0.96405,0.96401,0.97523
3748,0.97528,0.96406,0.96401,0.97523
3748.1,0.97527,0.96406,0.96401,0.97523
3748.2,0.97527,0.96406,0.96402,0.97523
3748.3,0.97527,0.96406,0.96402,0.97523
3748.4,0.97527,0.96407,0.96402,0.97522
3748.5,0.97527,0.96407,0.96402,0.97522
3748.6,0.97527,0.96407,0.96403,0.97522
3748.7,0.97526,0.96407,0.96403,0.97522
3748.8,0.97526,0.96408,0.96403,0.97522
3748.9,0.97526,0.96408,0.96403,0.97522
3749,0.97526,0.96408,0.96404,0.97522
3749.1,0.97526,0.96408,0.96404,0.97521
3749.2,0.97526,0.96409,0.96404,0.97521
3749.3,0.97526,0.96409,0.96404,0.97521
3749.4,0.97525,0.96409,0.96405,0.97521
3749.5,0.97525,0.96409,0.96405,0.97521
3749.6,0.97525,0.9641,0.96405,0.97521
3749.7,0.97525,0.9641,0.96405,0.9752
3749.8,0.97525,0.9641,0.96406,0.9752
3749.9,0.97525,0.9641,0.96406,0.9752
3750,0.97524,0.96411,0.96406,0.9752
3750.1,0.97524,0.96411,0.96406,0.9752
3750.2,0.97524,0.96411,0.96407,0.9752
3750.3,0.97524,0.96411,0.96407,0.9752
3750.4,0.97524,0.96412,0.96407,0.97519
3750.5,0.97524,0.96412,0.96407,0.97519
3750.6,0.97524,0.96412,0.96408,0.97519
3750.7,0.97523,0.96412,0.96408,0.97519
3750.8,0.97523,0.96413,0.96408,0.97519
3750.9,0.97523,0.96413,0.96409,0.97519
3751,0.97523,0.96413,0.96409,0.97519
3751.1,0.97523,0.96413,0.96409,0.97518
3751.2,0.97523,0.96414,0.96409,0.97518
3751.3,0.97523,0.96414,0.9641,0.97518
3751.4,0.97522,0.96414,0.9641,0.97518
3751.5,0.97522,0.96414,0.9641,0.97518
3751.6,0.97522,0.96415,0.9641,0.97518
3751.7,0.97522,0.96415,0.96411,0.97517
3751.8,0.97522,0.96415,0.96411,0.97517
3751.9,0.97522,0.96415,0.96411,0.97517
3752,0.97521,0.96416,0.96411,0.97517
3752.1,0.97521,0.96416,0.96412,0.97517
3752.2,0.97521,0.96416,0.96412,0.97517
3752.3,0.97521,0.96416,0.96412,0.97517
3752.4,0.97521,0.96417,0.96412,0.97516
3752.5,0.97521,0.96417,0.96413,0.97516
3752.6,0.97521,0.96417,0.96413,0.97516
3752.7,0.9752,0.96417,0.96413,0.97516
3752.8,0.9752,0.96418,0.96413,0.97516
3752.9,0.9752,0.96418,0.96414,0.97516
3753,0.9752,0.96418,0.96414,0.97516
3753.1,0.9752,0.96418,0.96414,0.97515
3753.2,0.9752,0.96419,0.96414,0.97515
3753.3,0.9752,0.96419,0.96415,0.97515
3753.4,0.97519,0.96419,0.96415,0.97515
3753.5,0.97519,0.9642,0.96415,0.97515
3753.6,0.97519,0.9642,0.96415,0.97515
3753.7,0.97519,0.9642,0.96416,0.97515
3753.8,0.97519,0.9642,0.96416,0.97514
3753.9,0.97519,0.96421,0.96416,0.97514
3754,0.97519,0.96421,0.96416,0.97514
3754.1,0.97518,0.96421,0.96417,0.97514
3754.2,0.97518,0.96421,0.96417,0.97514
3754.3,0.97518,0.96422,0.96417,0.97514
3754.4,0.97518,0.96422,0.96417,0.97514
3754.5,0.97518,0.96422,0.96418,0.97513
3754.6,0.97518,0.96422,0.96418,0.97513
3754.7,0.97518,0.96423,0.96418,0.97513
3754.8,0.97517,0.96423,0.96419,0.97513
3754.9,0.97517,0.96423,0.96419,0.97513
3755,0.97517,0.96423,0.96419,0.97513
3755.1,0.97517,0.96424,0.96419,0.97513
3755.2,0.97517,0.96424,0.9642,0.97512
3755.3,0.97517,0.96424,0.9642,0.97512
3755.4,0.97517,0.96424,0.9642,0.97512
3755.5,0.97516,0.96425,0.9642,0.97512
3755.6,0.97516,0.96425,0.96421,0.97512
3755.7,0.97516,0.96425,0.96421,0.97512
3755.8,0.97516,0.96425,0.96421,0.97512
3755.9,0.97516,0.96426,0.96421,0.97511
3756,0.97516,0.96426,0.96422,0.97511
3756.1,0.97516,0.96426,0.96422,0.97511
3756.2,0.97515,0.96426,0.96422,0.97511
3756.3,0.97515,0.96427,0.96422,0.97511
3756.4,0.97515,0.96427,0.96423,0.97511
3756.5,0.97515,0.96427,0.96423,0.97511
3756.6,0.97515,0.96428,0.96423,0.9751
3756.7,0.97515,0.96428,0.96423,0.9751
3756.8,0.97515,0.96428,0.96424,0.9751
3756.9,0.97514,0.96428,0.96424,0.9751
3757,0.97514,0.96429,0.96424,0.9751
3757.1,0.97514,0.96429,0.96425,0.9751
3757.2,0.97514,0.96429,0.96425,0.9751
3757.3,0.97514,0.96429,0.96425,0.97509
3757.4,0.97514,0.9643,0.96425,0.97509
3757.5,0.97514,0.9643,0.96426,0.97509
3757.6,0.97513,0.9643,0.96426,0.97509
3757.7,0.97513,0.9643,0.96426,0.97509
3757.8,0.97513,0.96431,0.96426,0.97509
3757.9,0.97513,0.96431,0.96427,0.97509
3758,0.97513,0.96431,0.96427,0.97508
3758.1,0.97513,0.96431,0.96427,0.97508
3758.2,0.97513,0.96432,0.96427,0.97508
3758.3,0.97512,0.96432,0.96428,0.97508
3758.4,0.97512,0.96432,0.96428,0.97508
3758.5,0.97512,0.96432,0.96428,0.97508
3758.6,0.97512,0.96433,0.96428,0.97508
3758.7,0.97512,0.96433,0.96429,0.97507
3758.8,0.97512,0.96433,0.96429,0.97507
3758.9,0.97512,0.96434,0.96429,0.97507
3759,0.97511,0.96434,0.96429,0.97507
3759.1,0.97511,0.96434,0.9643,0.97507
3759.2,0.97511,0.96434,0.9643,0.97507
3759.3,0.97511,0.96435,0.9643,0.97507
3759.4,0.97511,0.96435,0.96431,0.97506
3759.5,0.97511,0.96435,0.96431,0.97506
3759.6,0.97511,0.96435,0.96431,0.97506
3759.7,0.9751,0.96436,0.96431,0.97506
3759.8,0.9751,0.96436,0.96432,0.97506
3759.9,0.9751,0.96436,0.96432,0.97506
3760,0.9751,0.96436,0.96432,0.97506
3760.1,0.9751,0.96437,0.96432,0.97505
3760.2,0.9751,0.96437,0.96433,0.97505
3760.3,0.9751,0.96437,0.96433,0.97505
3760.4,0.97509,0.96437,0.96433,0.97505
3760.5,0.97509,0.96438,0.96433,0.97505
3760.6,0.97509,0.96438,0.96434,0.97505
3760.7,0.97509,0.96438,0.96434,0.97505
3760.8,0.97509,0.96438,0.96434,0.97505
3760.9,0.97509,0.96439,0.96435,0.97504
3761,0.97509,0.96439,0.96435,0.97504
3761.1,0.97508,0.96439,0.96435,0.97504
3761.2,0.97508,0.9644,0.96435,0.97504
3761.3,0.97508,0.9644,0.96436,0.97504
3761.4,0.97508,0.9644,0.96436,0.97504
3761.5,0.97508,0.9644,0.96436,0.97504
3761.6,0.97508,0.96441,0.96436,0.97503
3761.7,0.97508,0.96441,0.96437,0.97503
3761.8,0.97508,0.96441,0.96437,0.97503
3761.9,0.97507,0.96441,0.96437,0.97503
3762,0.97507,0.96442,0.96437,0.97503
3762.1,0.97507,0.96442,0.96438,0.97503
3762.2,0.97507,0.96442,0.96438,0.97503
3762.3,0.97507,0.96442,0.96438,0.97502
3762.4,0.97507,0.96443,0.96438,0.97502
3762.5,0.97507,0.96443,0.96439,0.97502
3762.6,0.97506,0.96443,0.96439,0.97502
3762.7,0.97506,0.96444,0.96439,0.97502
3762.8,0.97506,0.96444,0.9644,0.97502
3762.9,0.97506,0.96444,0.9644,0.97502
3763,0.97506,0.96444,0.9644,0.97502
3763.1,0.97506,0.96445,0.9644,0.97501
3763.2,0.97506,0.96445,0.96441,0.97501
3763.3,0.97505,0.96445,0.96441,0.97501
3763.4,0.97505,0.96445,0.96441,0.97501
3763.5,0.97505,0.96446,0.96441,0.97501
3763.6,0.97505,0.96446,0.96442,0.97501
3763.7,0.97505,0.96446,0.96442,0.97501
3763.8,0.97505,0.96446,0.96442,0.975
3763.9,0.97505,0.96447,0.96443,0.975
3764,0.97505,0.96447,0.96443,0.975
3764.1,0.97504,0.96447,0.96443,0.975
3764.2,0.97504,0.96448,0.96443,0.975
3764.3,0.97504,0.96448,0.96444,0.975
3764.4,0.97504,0.96448,0.96444,0.975
3764.5,0.97504,0.96448,0.96444,0.97499
3764.6,0.97504,0.96449,0.96444,0.97499
3764.7,0.97504,0.96449,0.96445,0.97499
3764.8,0.97503,0.96449,0.96445,0.97499
3764.9,0.97503,0.96449,0.96445,0.97499
3765,0.97503,0.9645,0.96445,0.97499
3765.1,0.97503,0.9645,0.96446,0.97499
3765.2,0.97503,0.9645,0.96446,0.97499
3765.3,0.97503,0.9645,0.96446,0.97498
3765.4,0.97503,0.96451,0.96447,0.97498
3765.5,0.97503,0.96451,0.96447,0.97498
3765.6,0.97502,0.96451,0.96447,0.97498
3765.7,0.97502,0.96452,0.96447,0.97498
3765.8,0.97502,0.96452,0.96448,0.97498
3765.9,0.97502,0.96452,0.96448,0.97498
3766,0.97502,0.96452,0.96448,0.97498
3766.1,0.97502,0.96453,0.96448,0.97497
3766.2,0.97502,0.96453,0.96449,0.97497
3766.3,0.97501,0.96453,0.96449,0.97497
3766.4,0.97501,0.96453,0.96449,0.97497
3766.5,0.97501,0.96454,0.9645,0.97497
3766.6,0.97501,0.96454,0.9645,0.97497
3766.7,0.97501,0.96454,0.9645,0.97497
3766.8,0.97501,0.96454,0.9645,0.97496
3766.9,0.97501,0.96455,0.96451,0.97496
3767,0.97501,0.96455,0.96451,0.97496
3767.1,0.975,0.96455,0.96451,0.97496
3767.2,0.975,0.96456,0.96451,0.97496
3767.3,0.975,0.96456,0.96452,0.97496
3767.4,0.975,0.96456,0.96452,0.97496
3767.5,0.975,0.96456,0.96452,0.97496
3767.6,0.975,0.96457,0.96452,0.97495
3767.7,0.975,0.96457,0.96453,0.97495
3767.8,0.975,0.96457,0.96453,0.97495
3767.9,0.97499,0.96457,0.96453,0.97495
3768,0.97499,0.96458,0.96454,0.97495
3768.1,0.97499,0.96458,0.96454,0.97495
3768.2,0.97499,0.96458,0.96454,0.97495
3768.3,0.97499,0.96459,0.96454,0.97495
3768.4,0.97499,0.96459,0.96455,0.97494
3768.5,0.97499,0.96459,0.96455,0.97494
3768.6,0.97498,0.96459,0.96455,0.97494
3768.7,0.97498,0.9646,0.96455,0.97494
3768.8,0.97498,0.9646,0.96456,0.97494
3768.9,0.97498,0.9646,0.96456,0.97494
3769,0.97498,0.9646,0.96456,0.97494
3769.1,0.97498,0.96461,0.96457,0.97493
3769.2,0.97498,0.96461,0.96457,0.97493
3769.3,0.97498,0.96461,0.96457,0.97493
3769.4,0.97497,0.96462,0.96457,0.97493
3769.5,0.97497,0.96462,0.96458,0.97493
3769.6,0.97497,0.96462,0.96458,0.97493
3769.7,0.97497,0.96462,0.96458,0.97493
3769.8,0.97497,0.96463,0.96458,0.97493
3769.9,0.97497,0.96463,0.96459,0.97492
3770,0.97497,0.96463,0.96459,0.97492
3770.1,0.97497,0.96463,0.96459,0.97492
3770.2,0.97496,0.96464,0.9646,0.97492
3770.3,0.97496,0.96464,0.9646,0.97492
3770.4,0.97496,0.96464,0.9646,0.97492
3770.5,0.97496,0.96465,0.9646,0.97492
3770.6,0.97496,0.96465,0.96461,0.97492
3770.7,0.97496,0.96465,0.96461,0.97491
3770.8,0.97496,0.96465,0.96461,0.97491
3770.9,0.97496,0.96466,0.96461,0.97491
3771,0.97495,0.96466,0.96462,0.97491
3771.1,0.97495,0.96466,0.96462,0.97491
3771.2,0.97495,0.96466,0.96462,0.97491
3771.3,0.97495,0.96467,0.96463,0.97491
3771.4,0.97495,0.96467,0.96463,0.97491
3771.5,0.97495,0.96467,0.96463,0.9749
3771.6,0.97495,0.96468,0.96463,0.9749
3771.7,0.97495,0.96468,0.96464,0.9749
3771.8,0.97494,0.96468,0.96464,0.9749
3771.9,0.97494,0.96468,0.96464,0.9749
3772,0.97494,0.96469,0.96465,0.9749
3772.1,0.97494,0.96469,0.96465,0.9749
3772.2,0.97494,0.96469,0.96465,0.9749
3772.3,0.97494,0.96469,0.96465,0.97489
3772.4,0.97494,0.9647,0.96466,0.97489
3772.5,0.97494,0.9647,0.96466,0.97489
3772.6,0.97493,0.9647,0.96466,0.97489
3772.7,0.97493,0.96471,0.96466,0.97489
3772.8,0.97493,0.96471,0.96467,0.97489
3772.9,0.97493,0.96471,0.96467,0.97489
3773,0.97493,0.96471,0.96467,0.97489
3773.1,0.97493,0.96472,0.96468,0.97488
3773.2,0.97493,0.96472,0.96468,0.97488
3773.3,0.97493,0.96472,0.96468,0.97488
3773.4,0.97492,0.96472,0.96468,0.97488
3773.5,0.97492,0.96473,0.96469,0.97488
3773.6,0.97492,0.96473,0.96469,0.97488
3773.7,0.97492,0.96473,0.96469,0.97488
3773.8,0.97492,0.96474,0.9647,0.97488
3773.9,0.97492,0.96474,0.9647,0.97487
3774,0.97492,0.96474,0.9647,0.97487
3774.1,0.97492,0.96474,0.9647,0.97487
3774.2,0.97491,0.96475,0.96471,0.97487
3774.3,0.97491,0.96475,0.96471,0.97487
3774.4,0.97491,0.96475,0.96471,0.97487
3774.5,0.97491,0.96476,0.96471,0.97487
3774.6,0.97491,0.96476,0.96472,0.97487
3774.7,0.97491,0.96476,0.96472,0.97487
3774.8,0.97491,0.96476,0.96472,0.97486
3774.9,0.97491,0.96477,0.96473,0.97486
3775,0.9749,0.96477,0.96473,0.97486
3775.1,0.9749,0.96477,0.96473,0.97486
3775.2,0.9749,0.96477,0.96473,0.97486
3775.3,0.9749,0.96478,0.96474,0.97486
3775.4,0.9749,0.96478,0.96474,0.97486
3775.5,0.9749,0.96478,0.96474,0.97486
3775.6,0.9749,0.96479,0.96475,0.97485
3775.7,0.9749,0.96479,0.96475,0.97485
3775.8,0.97489,0.96479,0.96475,0.97485
3775.9,0.97489,0.96479,0.96475,0.97485
3776,0.97489,0.9648,0.96476,0.97485
3776.1,0.97489,0.9648,0.96476,0.97485
3776.2,0.97489,0.9648,0.96476,0.97485
3776.3,0.97489,0.96481,0.96476,0.97485
3776.4,0.97489,0.96481,0.96477,0.97484
3776.5,0.97489,0.96481,0.96477,0.97484
3776.6,0.97489,0.96481,0.96477,0.97484
3776.7,0.97488,0.96482,0.96478,0.97484
3776.8,0.97488,0.96482,0.96478,0.97484
3776.9,0.97488,0.96482,0.96478,0.97484
3777,0.97488,0.96482,0.96478,0.97484
3777.1,0.97488,0.96483,0.96479,0.97484
3777.2,0.97488,0.96483,0.96479,0.97484
3777.3,0.97488,0.96483,0.96479,0.97483
3777.4,0.97488,0.96484,0.9648,0.97483
3777.5,0.97487,0.96484,0.9648,0.97483
3777.6,0.97487,0.96484,0.9648,0.97483
3777.7,0.97487,0.96484,0.9648,0.97483
3777.8,0.97487,0.96485,0.96481,0.97483
3777.9,0.97487,0.96485,0.96481,0.97483
3778,0.97487,0.96485,0.96481,0.97483
3778.1,0.97487,0.96486,0.96482,0.97482
3778.2,0.97487,0.96486,0.96482,0.97482
3778.3,0.97487,0.96486,0.96482,0.97482
3778.4,0.97486,0.96486,0.96482,0.97482
3778.5,0.97486,0.96487,0.96483,0.97482
3778.6,0.97486,0.96487,0.96483,0.97482
3778.7,0.97486,0.96487,0.96483,0.97482
3778.8,0.97486,0.96488,0.96483,0.97482
3778.9,0.97486,0.96488,0.96484,0.97482
3779,0.97486,0.96488,0.96484,0.97481
3779.1,0.97486,0.96488,0.96484,0.97481
3779.2,0.97485,0.96489,0.96485,0.97481
3779.3,0.97485,0.96489,0.96485,0.97481
3779.4,0.97485,0.96489,0.96485,0.97481
3779.5,0.97485,0.9649,0.96485,0.97481
3779.6,0.97485,0.9649,0.96486,0.97481
3779.7,0.97485,0.9649,0.96486,0.97481
3779.8,0.97485,0.9649,0.96486,0.9748
3779.9,0.97485,0.96491,0.96487,0.9748
3780,0.97485,0.96491,0.96487,0.9748
3780.1,0.97484,0.96491,0.96487,0.9748
3780.2,0.97484,0.96491,0.96487,0.9748
3780.3,0.97484,0.96492,0.96488,0.9748
3780.4,0.97484,0.96492,0.96488,0.9748
3780.5,0.97484,0.96492,0.96488,0.9748
3780.6,0.97484,0.96493,0.96489,0.9748
3780.7,0.97484,0.96493,0.96489,0.97479
3780.8,0.97484,0.96493,0.96489,0.97479
3780.9,0.97483,0.96493,0.96489,0.97479
3781,0.97483,0.96494,0.9649,0.97479
