tempo,rootlocuspade
12.759,-0.088504
12.769,-0.088553
12.779,-0.088602
12.789,-0.088651
12.799,-0.0887
12.809,-0.088748
12.819,-0.088797
12.829,-0.088846
12.839,-0.088894
12.849,-0.088943
12.859,-0.088991
12.869,-0.08904
12.879,-0.089088
12.889,-0.089137
12.899,-0.089185
12.909,-0.089234
12.919,-0.089282
12.929,-0.08933
12.939,-0.089379
12.949,-0.089427
12.959,-0.089475
12.969,-0.089523
12.979,-0.089571
12.989,-0.08962
12.999,-0.089668
13.009,-0.089716
13.019,-0.089764
13.029,-0.089812
13.039,-0.08986
13.049,-0.089908
13.059,-0.089956
13.069,-0.090004
13.079,-0.090052
13.089,-0.090099
13.099,-0.090147
13.109,-0.090195
13.119,-0.090243
13.129,-0.09029
13.139,-0.090338
13.149,-0.090386
13.159,-0.090433
13.169,-0.090481
13.179,-0.090529
13.189,-0.090576
13.199,-0.090624
13.209,-0.090671
13.219,-0.090718
13.229,-0.090766
13.239,-0.090813
13.249,-0.090861
13.259,-0.090908
13.269,-0.090955
13.279,-0.091002
13.289,-0.09105
13.299,-0.091097
13.309,-0.091144
13.319,-0.091191
13.329,-0.091238
13.339,-0.091285
13.349,-0.091332
13.359,-0.091379
13.369,-0.091426
13.379,-0.091473
13.389,-0.09152
13.399,-0.091567
13.409,-0.091614
13.419,-0.091661
13.429,-0.091708
13.439,-0.091754
13.449,-0.091801
13.459,-0.091848
13.469,-0.091895
13.479,-0.091941
13.489,-0.091988
13.499,-0.092034
13.509,-0.092081
13.519,-0.092128
13.529,-0.092174
13.539,-0.09222
13.549,-0.092267
13.559,-0.092313
13.569,-0.09236
13.579,-0.092406
13.589,-0.092452
13.599,-0.092499
13.609,-0.092545
13.619,-0.092591
13.629,-0.092637
13.639,-0.092683
13.649,-0.09273
13.659,-0.092776
13.669,-0.092822
13.679,-0.092868
13.689,-0.092914
13.699,-0.09296
13.709,-0.093006
13.719,-0.093052
13.729,-0.093098
13.739,-0.093143
13.749,-0.093189
13.759,-0.093235
13.769,-0.093281
13.779,-0.093327
13.789,-0.093372
13.799,-0.093418
13.809,-0.093464
13.819,-0.093509
13.829,-0.093555
13.839,-0.0936
13.849,-0.093646
13.859,-0.093691
13.869,-0.093737
13.879,-0.093782
13.889,-0.093828
13.899,-0.093873
13.909,-0.093918
13.919,-0.093964
13.929,-0.094009
13.939,-0.094054
13.949,-0.094099
13.959,-0.094145
13.969,-0.09419
13.979,-0.094235
13.989,-0.09428
13.999,-0.094325
14.009,-0.09437
14.019,-0.094415
14.029,-0.09446
14.039,-0.094505
14.049,-0.09455
14.059,-0.094595
14.069,-0.09464
14.079,-0.094684
14.089,-0.094729
14.099,-0.094774
14.109,-0.094819
14.119,-0.094863
14.129,-0.094908
14.139,-0.094953
14.149,-0.094997
14.159,-0.095042
14.169,-0.095086
14.179,-0.095131
14.189,-0.095176
14.199,-0.09522
14.209,-0.095264
14.219,-0.095309
14.229,-0.095353
14.239,-0.095398
14.249,-0.095442
14.259,-0.095486
14.269,-0.09553
14.279,-0.095575
14.289,-0.095619
14.299,-0.095663
14.309,-0.095707
14.319,-0.095751
14.329,-0.095795
14.339,-0.095839
14.349,-0.095883
14.359,-0.095927
14.369,-0.095971
14.379,-0.096015
14.389,-0.096059
14.399,-0.096103
14.409,-0.096147
14.419,-0.09619
14.429,-0.096234
14.439,-0.096278
14.449,-0.096322
14.459,-0.096365
14.469,-0.096409
14.479,-0.096453
14.489,-0.096496
14.499,-0.09654
14.509,-0.096583
14.519,-0.096627
14.529,-0.09667
14.539,-0.096714
14.549,-0.096757
14.559,-0.096801
14.569,-0.096844
14.579,-0.096887
14.589,-0.09693
14.599,-0.096974
14.609,-0.097017
14.619,-0.09706
14.629,-0.097103
14.639,-0.097146
14.649,-0.09719
14.659,-0.097233
14.669,-0.097276
14.679,-0.097319
14.689,-0.097362
14.699,-0.097405
14.709,-0.097448
14.719,-0.09749
14.729,-0.097533
14.739,-0.097576
14.749,-0.097619
14.759,-0.097662
14.769,-0.097704
14.779,-0.097747
14.789,-0.09779
14.799,-0.097833
14.809,-0.097875
14.819,-0.097918
14.829,-0.09796
14.839,-0.098003
14.849,-0.098045
14.859,-0.098088
14.869,-0.09813
14.879,-0.098173
14.889,-0.098215
14.899,-0.098257
14.909,-0.0983
14.919,-0.098342
14.929,-0.098384
14.939,-0.098427
14.949,-0.098469
14.959,-0.098511
14.969,-0.098553
14.979,-0.098595
14.989,-0.098637
14.999,-0.098679
15.009,-0.098721
15.019,-0.098763
15.029,-0.098805
15.039,-0.098847
15.049,-0.098889
15.059,-0.098931
15.069,-0.098973
15.079,-0.099015
15.089,-0.099056
15.099,-0.099098
15.109,-0.09914
15.119,-0.099182
15.129,-0.099223
15.139,-0.099265
15.149,-0.099307
15.159,-0.099348
15.169,-0.09939
15.179,-0.099431
15.189,-0.099473
15.199,-0.099514
15.209,-0.099556
15.219,-0.099597
15.229,-0.099638
15.239,-0.09968
15.249,-0.099721
15.259,-0.099762
15.269,-0.099803
15.279,-0.099845
15.289,-0.099886
15.299,-0.099927
15.309,-0.099968
15.319,-0.10001
15.329,-0.10005
15.339,-0.10009
15.349,-0.10013
15.359,-0.10017
15.369,-0.10021
15.379,-0.10026
15.389,-0.1003
15.399,-0.10034
15.409,-0.10038
15.419,-0.10042
15.429,-0.10046
15.439,-0.1005
15.449,-0.10054
15.459,-0.10058
15.469,-0.10062
15.479,-0.10066
15.489,-0.1007
15.499,-0.10074
15.509,-0.10078
15.519,-0.10082
15.529,-0.10087
15.539,-0.10091
15.549,-0.10095
15.559,-0.10099
15.569,-0.10103
15.579,-0.10107
15.589,-0.10111
15.599,-0.10115
15.609,-0.10119
15.619,-0.10123
15.629,-0.10127
15.639,-0.10131
15.649,-0.10135
15.659,-0.10139
15.669,-0.10143
15.679,-0.10147
15.689,-0.10151
15.699,-0.10155
15.709,-0.10159
15.719,-0.10163
15.729,-0.10167
15.739,-0.10171
15.749,-0.10175
15.759,-0.10179
15.769,-0.10183
15.779,-0.10187
15.789,-0.10191
15.799,-0.10195
15.809,-0.10199
15.819,-0.10203
15.829,-0.10207
15.839,-0.10211
15.849,-0.10214
15.859,-0.10218
15.869,-0.10222
15.879,-0.10226
15.889,-0.1023
15.899,-0.10234
15.909,-0.10238
15.919,-0.10242
15.929,-0.10246
15.939,-0.1025
15.949,-0.10254
15.959,-0.10258
15.969,-0.10262
15.979,-0.10266
15.989,-0.1027
15.999,-0.10273
16.009,-0.10277
16.019,-0.10281
16.029,-0.10285
16.039,-0.10289
16.049,-0.10293
16.059,-0.10297
16.069,-0.10301
16.079,-0.10305
16.089,-0.10308
16.099,-0.10312
16.109,-0.10316
16.119,-0.1032
16.129,-0.10324
16.139,-0.10328
16.149,-0.10332
16.159,-0.10336
16.169,-0.10339
16.179,-0.10343
16.189,-0.10347
16.199,-0.10351
16.209,-0.10355
16.219,-0.10359
16.229,-0.10362
16.239,-0.10366
16.249,-0.1037
16.259,-0.10374
16.269,-0.10378
16.279,-0.10382
16.289,-0.10385
16.299,-0.10389
16.309,-0.10393
16.319,-0.10397
16.329,-0.10401
16.339,-0.10405
16.349,-0.10408
16.359,-0.10412
16.369,-0.10416
16.379,-0.1042
16.389,-0.10424
16.399,-0.10427
16.409,-0.10431
16.419,-0.10435
16.429,-0.10439
16.439,-0.10442
16.449,-0.10446
16.459,-0.1045
16.469,-0.10454
16.479,-0.10458
16.489,-0.10461
16.499,-0.10465
16.509,-0.10469
16.519,-0.10473
16.529,-0.10476
16.539,-0.1048
16.549,-0.10484
16.559,-0.10488
16.569,-0.10491
16.579,-0.10495
16.589,-0.10499
16.599,-0.10502
16.609,-0.10506
16.619,-0.1051
16.629,-0.10514
16.639,-0.10517
16.649,-0.10521
16.659,-0.10525
16.669,-0.10529
16.679,-0.10532
16.689,-0.10536
16.699,-0.1054
16.709,-0.10543
16.719,-0.10547
16.729,-0.10551
16.739,-0.10554
16.749,-0.10558
16.759,-0.10562
16.769,-0.10565
16.779,-0.10569
16.789,-0.10573
16.799,-0.10576
16.809,-0.1058
16.819,-0.10584
16.829,-0.10587
16.839,-0.10591
16.849,-0.10595
16.859,-0.10598
16.869,-0.10602
16.879,-0.10606
16.889,-0.10609
16.899,-0.10613
16.909,-0.10617
16.919,-0.1062
16.929,-0.10624
16.939,-0.10628
16.949,-0.10631
16.959,-0.10635
16.969,-0.10638
16.979,-0.10642
16.989,-0.10646
16.999,-0.10649
17.009,-0.10653
17.019,-0.10657
17.029,-0.1066
17.039,-0.10664
17.049,-0.10667
17.059,-0.10671
17.069,-0.10675
17.079,-0.10678
17.089,-0.10682
17.099,-0.10685
17.109,-0.10689
17.119,-0.10692
17.129,-0.10696
17.139,-0.107
17.149,-0.10703
17.159,-0.10707
17.169,-0.1071
17.179,-0.10714
17.189,-0.10717
17.199,-0.10721
17.209,-0.10725
17.219,-0.10728
17.229,-0.10732
17.239,-0.10735
17.249,-0.10739
17.259,-0.10742
17.269,-0.10746
17.279,-0.10749
17.289,-0.10753
17.299,-0.10756
17.309,-0.1076
17.319,-0.10763
17.329,-0.10767
17.339,-0.1077
17.349,-0.10774
17.359,-0.10777
17.369,-0.10781
17.379,-0.10784
17.389,-0.10788
17.399,-0.10791
17.409,-0.10795
17.419,-0.10798
17.429,-0.10802
17.439,-0.10805
17.449,-0.10809
17.459,-0.10812
17.469,-0.10816
17.479,-0.10819
17.489,-0.10823
17.499,-0.10826
17.509,-0.1083
17.519,-0.10833
17.529,-0.10837
17.539,-0.1084
17.549,-0.10844
17.559,-0.10847
17.569,-0.1085
17.579,-0.10854
17.589,-0.10857
17.599,-0.10861
17.609,-0.10864
17.619,-0.10868
17.629,-0.10871
17.639,-0.10874
17.649,-0.10878
17.659,-0.10881
17.669,-0.10885
17.679,-0.10888
17.689,-0.10892
17.699,-0.10895
17.709,-0.10898
17.719,-0.10902
17.729,-0.10905
17.739,-0.10909
17.749,-0.10912
17.759,-0.10915
17.769,-0.10919
17.779,-0.10922
17.789,-0.10926
17.799,-0.10929
17.809,-0.10932
17.819,-0.10936
17.829,-0.10939
17.839,-0.10942
17.849,-0.10946
17.859,-0.10949
17.869,-0.10953
17.879,-0.10956
17.889,-0.10959
17.899,-0.10963
17.909,-0.10966
17.919,-0.10969
17.929,-0.10973
17.939,-0.10976
17.949,-0.10979
17.959,-0.10983
17.969,-0.10986
17.979,-0.10989
17.989,-0.10993
17.999,-0.10996
18.009,-0.10999
18.019,-0.11003
18.029,-0.11006
18.039,-0.11009
18.049,-0.11013
18.059,-0.11016
18.069,-0.11019
18.079,-0.11022
18.089,-0.11026
18.099,-0.11029
18.109,-0.11032
18.119,-0.11036
18.129,-0.11039
18.139,-0.11042
18.149,-0.11045
18.159,-0.11049
18.169,-0.11052
18.179,-0.11055
18.189,-0.11059
18.199,-0.11062
18.209,-0.11065
18.219,-0.11068
18.229,-0.11072
18.239,-0.11075
18.249,-0.11078
18.259,-0.11081
18.269,-0.11085
18.279,-0.11088
18.289,-0.11091
18.299,-0.11094
18.309,-0.11098
18.319,-0.11101
18.329,-0.11104
18.339,-0.11107
18.349,-0.1111
18.359,-0.11114
18.369,-0.11117
18.379,-0.1112
18.389,-0.11123
18.399,-0.11126
18.409,-0.1113
18.419,-0.11133
18.429,-0.11136
18.439,-0.11139
18.449,-0.11142
18.459,-0.11146
18.469,-0.11149
18.479,-0.11152
18.489,-0.11155
18.499,-0.11158
18.509,-0.11162
18.519,-0.11165
18.529,-0.11168
18.539,-0.11171
18.549,-0.11174
18.559,-0.11177
18.569,-0.11181
18.579,-0.11184
18.589,-0.11187
18.599,-0.1119
18.609,-0.11193
18.619,-0.11196
18.629,-0.11199
18.639,-0.11203
18.649,-0.11206
18.659,-0.11209
18.669,-0.11212
18.679,-0.11215
18.689,-0.11218
18.699,-0.11221
18.709,-0.11224
18.719,-0.11228
18.729,-0.11231
18.739,-0.11234
18.749,-0.11237
18.759,-0.1124
18.769,-0.11243
18.779,-0.11246
18.789,-0.11249
18.799,-0.11252
18.809,-0.11256
18.819,-0.11259
18.829,-0.11262
18.839,-0.11265
18.849,-0.11268
18.859,-0.11271
18.869,-0.11274
18.879,-0.11277
18.889,-0.1128
18.899,-0.11283
18.909,-0.11286
18.919,-0.11289
18.929,-0.11292
18.939,-0.11295
18.949,-0.11298
18.959,-0.11302
18.969,-0.11305
18.979,-0.11308
18.989,-0.11311
18.999,-0.11314
19.009,-0.11317
19.019,-0.1132
19.029,-0.11323
19.039,-0.11326
19.049,-0.11329
19.059,-0.11332
19.069,-0.11335
19.079,-0.11338
19.089,-0.11341
19.099,-0.11344
19.109,-0.11347
19.119,-0.1135
19.129,-0.11353
19.139,-0.11356
19.149,-0.11359
19.159,-0.11362
19.169,-0.11365
19.179,-0.11368
19.189,-0.11371
19.199,-0.11374
19.209,-0.11377
19.219,-0.1138
19.229,-0.11383
19.239,-0.11386
19.249,-0.11389
19.259,-0.11392
19.269,-0.11395
19.279,-0.11398
19.289,-0.114
19.299,-0.11403
19.309,-0.11406
19.319,-0.11409
19.329,-0.11412
19.339,-0.11415
19.349,-0.11418
19.359,-0.11421
19.369,-0.11424
19.379,-0.11427
19.389,-0.1143
19.399,-0.11433
19.409,-0.11436
19.419,-0.11439
19.429,-0.11442
19.439,-0.11444
19.449,-0.11447
19.459,-0.1145
19.469,-0.11453
19.479,-0.11456
19.489,-0.11459
19.499,-0.11462
19.509,-0.11465
19.519,-0.11468
19.529,-0.1147
19.539,-0.11473
19.549,-0.11476
19.559,-0.11479
19.569,-0.11482
19.579,-0.11485
19.589,-0.11488
19.599,-0.11491
19.609,-0.11493
19.619,-0.11496
19.629,-0.11499
19.639,-0.11502
19.649,-0.11505
19.659,-0.11508
19.669,-0.11511
19.679,-0.11513
19.689,-0.11516
19.699,-0.11519
19.709,-0.11522
19.719,-0.11525
19.729,-0.11528
19.739,-0.1153
19.749,-0.11533
19.759,-0.11536
19.769,-0.11539
19.779,-0.11542
19.789,-0.11545
19.799,-0.11547
19.809,-0.1155
19.819,-0.11553
19.829,-0.11556
19.839,-0.11559
19.849,-0.11561
19.859,-0.11564
19.869,-0.11567
19.879,-0.1157
19.889,-0.11572
19.899,-0.11575
19.909,-0.11578
19.919,-0.11581
19.929,-0.11584
19.939,-0.11586
19.949,-0.11589
19.959,-0.11592
19.969,-0.11595
19.979,-0.11597
19.989,-0.116
19.999,-0.11603
20.009,-0.11606
20.019,-0.11608
20.029,-0.11611
20.039,-0.11614
20.049,-0.11617
20.059,-0.11619
20.069,-0.11622
20.079,-0.11625
20.089,-0.11628
20.099,-0.1163
20.109,-0.11633
20.119,-0.11636
20.129,-0.11638
20.139,-0.11641
20.149,-0.11644
20.159,-0.11647
20.169,-0.11649
20.179,-0.11652
20.189,-0.11655
20.199,-0.11657
20.209,-0.1166
20.219,-0.11663
20.229,-0.11665
20.239,-0.11668
20.249,-0.11671
20.259,-0.11673
20.269,-0.11676
20.279,-0.11679
20.289,-0.11681
20.299,-0.11684
20.309,-0.11687
20.319,-0.11689
20.329,-0.11692
20.339,-0.11695
20.349,-0.11697
20.359,-0.117
20.369,-0.11703
20.379,-0.11705
20.389,-0.11708
20.399,-0.11711
20.409,-0.11713
20.419,-0.11716
20.429,-0.11719
20.439,-0.11721
20.449,-0.11724
20.459,-0.11726
20.469,-0.11729
20.479,-0.11732
20.489,-0.11734
20.499,-0.11737
20.509,-0.1174
20.519,-0.11742
20.529,-0.11745
20.539,-0.11747
20.549,-0.1175
20.559,-0.11753
20.569,-0.11755
20.579,-0.11758
20.589,-0.1176
20.599,-0.11763
20.609,-0.11765
20.619,-0.11768
20.629,-0.11771
20.639,-0.11773
20.649,-0.11776
20.659,-0.11778
20.669,-0.11781
20.679,-0.11783
20.689,-0.11786
20.699,-0.11789
20.709,-0.11791
20.719,-0.11794
20.729,-0.11796
20.739,-0.11799
20.749,-0.11801
20.759,-0.11804
20.769,-0.11806
20.779,-0.11809
20.789,-0.11811
20.799,-0.11814
20.809,-0.11816
20.819,-0.11819
20.829,-0.11822
20.839,-0.11824
20.849,-0.11827
20.859,-0.11829
20.869,-0.11832
20.879,-0.11834
20.889,-0.11837
20.899,-0.11839
20.909,-0.11842
20.919,-0.11844
20.929,-0.11847
20.939,-0.11849
20.949,-0.11852
20.959,-0.11854
20.969,-0.11856
20.979,-0.11859
20.989,-0.11861
20.999,-0.11864
21.009,-0.11866
21.019,-0.11869
21.029,-0.11871
21.039,-0.11874
21.049,-0.11876
21.059,-0.11879
21.069,-0.11881
21.079,-0.11884
21.089,-0.11886
21.099,-0.11888
21.109,-0.11891
21.119,-0.11893
21.129,-0.11896
21.139,-0.11898
21.149,-0.11901
21.159,-0.11903
21.169,-0.11906
21.179,-0.11908
21.189,-0.1191
21.199,-0.11913
21.209,-0.11915
21.219,-0.11918
21.229,-0.1192
21.239,-0.11922
21.249,-0.11925
21.259,-0.11927
21.269,-0.1193
21.279,-0.11932
21.289,-0.11934
21.299,-0.11937
21.309,-0.11939
21.319,-0.11942
21.329,-0.11944
21.339,-0.11946
21.349,-0.11949
21.359,-0.11951
21.369,-0.11953
21.379,-0.11956
21.389,-0.11958
21.399,-0.11961
21.409,-0.11963
21.419,-0.11965
21.429,-0.11968
21.439,-0.1197
21.449,-0.11972
21.459,-0.11975
21.469,-0.11977
21.479,-0.11979
21.489,-0.11982
21.499,-0.11984
21.509,-0.11986
21.519,-0.11989
21.529,-0.11991
21.539,-0.11993
21.549,-0.11996
21.559,-0.11998
21.569,-0.12
21.579,-0.12003
21.589,-0.12005
21.599,-0.12007
21.609,-0.12009
21.619,-0.12012
21.629,-0.12014
21.639,-0.12016
21.649,-0.12019
21.659,-0.12021
21.669,-0.12023
21.679,-0.12026
21.689,-0.12028
21.699,-0.1203
21.709,-0.12032
21.719,-0.12035
21.729,-0.12037
21.739,-0.12039
21.749,-0.12041
21.759,-0.12044
21.769,-0.12046
21.779,-0.12048
21.789,-0.1205
21.799,-0.12053
21.809,-0.12055
21.819,-0.12057
21.829,-0.12059
21.839,-0.12062
21.849,-0.12064
21.859,-0.12066
21.869,-0.12068
21.879,-0.12071
21.889,-0.12073
21.899,-0.12075
21.909,-0.12077
21.919,-0.12079
21.929,-0.12082
21.939,-0.12084
21.949,-0.12086
21.959,-0.12088
21.969,-0.12091
21.979,-0.12093
21.989,-0.12095
21.999,-0.12097
22.009,-0.12099
22.019,-0.12102
22.029,-0.12104
22.039,-0.12106
22.049,-0.12108
22.059,-0.1211
22.069,-0.12112
22.079,-0.12115
22.089,-0.12117
22.099,-0.12119
22.109,-0.12121
22.119,-0.12123
22.129,-0.12125
22.139,-0.12128
22.149,-0.1213
22.159,-0.12132
22.169,-0.12134
22.179,-0.12136
22.189,-0.12138
22.199,-0.1214
22.209,-0.12143
22.219,-0.12145
22.229,-0.12147
22.239,-0.12149
22.249,-0.12151
22.259,-0.12153
22.269,-0.12155
22.279,-0.12157
22.289,-0.1216
22.299,-0.12162
22.309,-0.12164
22.319,-0.12166
22.329,-0.12168
22.339,-0.1217
22.349,-0.12172
22.359,-0.12174
22.369,-0.12176
22.379,-0.12179
22.389,-0.12181
22.399,-0.12183
22.409,-0.12185
22.419,-0.12187
22.429,-0.12189
22.439,-0.12191
22.449,-0.12193
22.459,-0.12195
22.469,-0.12197
22.479,-0.12199
22.489,-0.12201
22.499,-0.12203
22.509,-0.12205
22.519,-0.12208
22.529,-0.1221
22.539,-0.12212
22.549,-0.12214
22.559,-0.12216
22.569,-0.12218
22.579,-0.1222
22.589,-0.12222
22.599,-0.12224
22.609,-0.12226
22.619,-0.12228
22.629,-0.1223
22.639,-0.12232
22.649,-0.12234
22.659,-0.12236
22.669,-0.12238
22.679,-0.1224
22.689,-0.12242
22.699,-0.12244
22.709,-0.12246
22.719,-0.12248
22.729,-0.1225
22.739,-0.12252
22.749,-0.12254
22.759,-0.12256
22.769,-0.12258
22.779,-0.1226
22.789,-0.12262
22.799,-0.12264
22.809,-0.12266
22.819,-0.12268
22.829,-0.1227
22.839,-0.12272
22.849,-0.12274
22.859,-0.12276
22.869,-0.12278
22.879,-0.1228
22.889,-0.12282
22.899,-0.12284
22.909,-0.12285
22.919,-0.12287
22.929,-0.12289
22.939,-0.12291
22.949,-0.12293
22.959,-0.12295
22.969,-0.12297
22.979,-0.12299
22.989,-0.12301
22.999,-0.12303
23.009,-0.12305
23.019,-0.12307
23.029,-0.12309
23.039,-0.12311
23.049,-0.12312
23.059,-0.12314
23.069,-0.12316
23.079,-0.12318
23.089,-0.1232
23.099,-0.12322
23.109,-0.12324
23.119,-0.12326
23.129,-0.12328
23.139,-0.12329
23.149,-0.12331
23.159,-0.12333
23.169,-0.12335
23.179,-0.12337
23.189,-0.12339
23.199,-0.12341
23.209,-0.12343
23.219,-0.12344
23.229,-0.12346
23.239,-0.12348
23.249,-0.1235
23.259,-0.12352
23.269,-0.12354
23.279,-0.12356
23.289,-0.12357
23.299,-0.12359
23.309,-0.12361
23.319,-0.12363
23.329,-0.12365
23.339,-0.12367
23.349,-0.12368
23.359,-0.1237
23.369,-0.12372
23.379,-0.12374
23.389,-0.12376
23.399,-0.12378
23.409,-0.12379
23.419,-0.12381
23.429,-0.12383
23.439,-0.12385
23.449,-0.12387
23.459,-0.12388
23.469,-0.1239
23.479,-0.12392
23.489,-0.12394
23.499,-0.12396
23.509,-0.12397
23.519,-0.12399
23.529,-0.12401
23.539,-0.12403
23.549,-0.12404
23.559,-0.12406
23.569,-0.12408
23.579,-0.1241
23.589,-0.12412
23.599,-0.12413
23.609,-0.12415
23.619,-0.12417
23.629,-0.12419
23.639,-0.1242
23.649,-0.12422
23.659,-0.12424
23.669,-0.12426
23.679,-0.12427
23.689,-0.12429
23.699,-0.12431
23.709,-0.12432
23.719,-0.12434
23.729,-0.12436
23.739,-0.12438
23.749,-0.12439
23.759,-0.12441
23.769,-0.12443
23.779,-0.12444
23.789,-0.12446
23.799,-0.12448
23.809,-0.1245
23.819,-0.12451
23.829,-0.12453
23.839,-0.12455
23.849,-0.12456
23.859,-0.12458
23.869,-0.1246
23.879,-0.12461
23.889,-0.12463
23.899,-0.12465
23.909,-0.12467
23.919,-0.12468
23.929,-0.1247
23.939,-0.12472
23.949,-0.12473
23.959,-0.12475
23.969,-0.12477
23.979,-0.12478
23.989,-0.1248
23.999,-0.12481
24.009,-0.12483
24.019,-0.12485
24.029,-0.12486
24.039,-0.12488
24.049,-0.1249
24.059,-0.12491
24.069,-0.12493
24.079,-0.12495
24.089,-0.12496
24.099,-0.12498
24.109,-0.12499
24.119,-0.12501
24.129,-0.12503
24.139,-0.12504
24.149,-0.12506
24.159,-0.12508
24.169,-0.12509
24.179,-0.12511
24.189,-0.12512
24.199,-0.12514
24.209,-0.12516
24.219,-0.12517
24.229,-0.12519
24.239,-0.1252
24.249,-0.12522
24.259,-0.12524
24.269,-0.12525
24.279,-0.12527
24.289,-0.12528
24.299,-0.1253
24.309,-0.12531
24.319,-0.12533
24.329,-0.12535
24.339,-0.12536
24.349,-0.12538
24.359,-0.12539
24.369,-0.12541
24.379,-0.12542
24.389,-0.12544
24.399,-0.12545
24.409,-0.12547
24.419,-0.12549
24.429,-0.1255
24.439,-0.12552
24.449,-0.12553
24.459,-0.12555
24.469,-0.12556
24.479,-0.12558
24.489,-0.12559
24.499,-0.12561
24.509,-0.12562
24.519,-0.12564
24.529,-0.12565
24.539,-0.12567
24.549,-0.12568
24.559,-0.1257
24.569,-0.12571
24.579,-0.12573
24.589,-0.12574
24.599,-0.12576
24.609,-0.12577
24.619,-0.12579
24.629,-0.1258
24.639,-0.12582
24.649,-0.12583
24.659,-0.12585
24.669,-0.12586
24.679,-0.12588
24.689,-0.12589
24.699,-0.12591
24.709,-0.12592
24.719,-0.12594
24.729,-0.12595
24.739,-0.12596
24.749,-0.12598
24.759,-0.12599
24.769,-0.12601
24.779,-0.12602
24.789,-0.12604
24.799,-0.12605
24.809,-0.12607
24.819,-0.12608
24.829,-0.12609
24.839,-0.12611
24.849,-0.12612
24.859,-0.12614
24.869,-0.12615
24.879,-0.12617
24.889,-0.12618
24.899,-0.12619
24.909,-0.12621
24.919,-0.12622
24.929,-0.12624
24.939,-0.12625
24.949,-0.12626
24.959,-0.12628
24.969,-0.12629
24.979,-0.12631
24.989,-0.12632
24.999,-0.12633
25.009,-0.12635
25.019,-0.12636
25.029,-0.12638
25.039,-0.12639
25.049,-0.1264
25.059,-0.12642
25.069,-0.12643
25.079,-0.12644
25.089,-0.12646
25.099,-0.12647
25.109,-0.12648
25.119,-0.1265
25.129,-0.12651
25.139,-0.12653
25.149,-0.12654
25.159,-0.12655
25.169,-0.12657
25.179,-0.12658
25.189,-0.12659
25.199,-0.12661
25.209,-0.12662
25.219,-0.12663
25.229,-0.12665
25.239,-0.12666
25.249,-0.12667
25.259,-0.12669
25.269,-0.1267
25.279,-0.12671
25.289,-0.12672
25.299,-0.12674
25.309,-0.12675
25.319,-0.12676
25.329,-0.12678
25.339,-0.12679
25.349,-0.1268
25.359,-0.12682
25.369,-0.12683
25.379,-0.12684
25.389,-0.12685
25.399,-0.12687
25.409,-0.12688
25.419,-0.12689
25.429,-0.12691
25.439,-0.12692
25.449,-0.12693
25.459,-0.12694
25.469,-0.12696
25.479,-0.12697
25.489,-0.12698
25.499,-0.12699
25.509,-0.12701
25.519,-0.12702
25.529,-0.12703
25.539,-0.12704
25.549,-0.12706
25.559,-0.12707
25.569,-0.12708
25.579,-0.12709
25.589,-0.12711
25.599,-0.12712
25.609,-0.12713
25.619,-0.12714
25.629,-0.12715
25.639,-0.12717
25.649,-0.12718
25.659,-0.12719
25.669,-0.1272
25.679,-0.12722
25.689,-0.12723
25.699,-0.12724
25.709,-0.12725
25.719,-0.12726
25.729,-0.12728
25.739,-0.12729
25.749,-0.1273
25.759,-0.12731
25.769,-0.12732
25.779,-0.12733
25.789,-0.12735
25.799,-0.12736
25.809,-0.12737
25.819,-0.12738
25.829,-0.12739
25.839,-0.12741
25.849,-0.12742
25.859,-0.12743
25.869,-0.12744
25.879,-0.12745
25.889,-0.12746
25.899,-0.12747
25.909,-0.12749
25.919,-0.1275
25.929,-0.12751
25.939,-0.12752
25.949,-0.12753
25.959,-0.12754
25.969,-0.12755
25.979,-0.12757
25.989,-0.12758
25.999,-0.12759
26.009,-0.1276
26.019,-0.12761
26.029,-0.12762
26.039,-0.12763
26.049,-0.12764
26.059,-0.12766
26.069,-0.12767
26.079,-0.12768
26.089,-0.12769
26.099,-0.1277
26.109,-0.12771
26.119,-0.12772
26.129,-0.12773
26.139,-0.12774
26.149,-0.12775
26.159,-0.12776
26.169,-0.12778
26.179,-0.12779
26.189,-0.1278
26.199,-0.12781
26.209,-0.12782
26.219,-0.12783
26.229,-0.12784
26.239,-0.12785
26.249,-0.12786
26.259,-0.12787
26.269,-0.12788
26.279,-0.12789
26.289,-0.1279
26.299,-0.12791
26.309,-0.12792
26.319,-0.12793
26.329,-0.12795
26.339,-0.12796
26.349,-0.12797
26.359,-0.12798
26.369,-0.12799
26.379,-0.128
26.389,-0.12801
26.399,-0.12802
26.409,-0.12803
26.419,-0.12804
26.429,-0.12805
26.439,-0.12806
26.449,-0.12807
26.459,-0.12808
26.469,-0.12809
26.479,-0.1281
26.489,-0.12811
26.499,-0.12812
26.509,-0.12813
26.519,-0.12814
26.529,-0.12815
26.539,-0.12816
26.549,-0.12817
26.559,-0.12818
26.569,-0.12819
26.579,-0.1282
26.589,-0.12821
26.599,-0.12822
26.609,-0.12823
26.619,-0.12824
26.629,-0.12825
26.639,-0.12825
26.649,-0.12826
26.659,-0.12827
26.669,-0.12828
26.679,-0.12829
26.689,-0.1283
26.699,-0.12831
26.709,-0.12832
26.719,-0.12833
26.729,-0.12834
26.739,-0.12835
